,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,name,slug,season_end_year
2421,2,1,0,0,0,2016-01-04,0,0.3,Location.HOME,0,0,0,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1,-3,0,306,0,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2422,2,5,0,2,0,2016-01-10,0,-2.5,Location.AWAY,0,0,0,0,Team.NEW_YORK_KNICKS,Outcome.LOSS,1,5,0,978,0,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2423,1,0,0,0,0,2016-01-15,0,0.3,Location.HOME,0,0,0,0,Team.ATLANTA_HAWKS,Outcome.WIN,1,1,0,357,0,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2424,1,0,0,0,0,2016-01-16,0,0.3,Location.AWAY,0,0,0,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,1,-4,0,163,0,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2425,0,2,0,0,0,2016-01-19,0,-2.2,Location.AWAY,0,0,0,0,Team.MIAMI_HEAT,Outcome.WIN,2,-3,0,106,0,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2426,1,1,0,0,0,2016-01-23,0,2.4,Location.AWAY,1,0,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,0,-2,2,166,0,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2427,0,3,2,1,0,2016-01-28,1,2.2,Location.AWAY,1,2,0,0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1,5,4,328,0,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2428,1,0,0,0,0,2016-01-29,2,-1.5,Location.HOME,0,0,0,0,Team.MIAMI_HEAT,Outcome.LOSS,2,0,0,343,0,Team.MILWAUKEE_BUCKS,2,Tyler Ennis,ennisty01,2016
2429,2,0,0,0,0,2016-02-02,2,2.0,Location.AWAY,0,0,0,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,0,3,0,166,0,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2430,1,0,0,0,0,2016-02-05,1,3.0,Location.AWAY,0,0,0,0,Team.UTAH_JAZZ,Outcome.LOSS,0,7,0,462,2,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2431,1,2,0,0,0,2016-02-25,0,1.3,Location.AWAY,1,0,0,0,Team.BOSTON_CELTICS,Outcome.LOSS,1,2,2,291,1,Team.MILWAUKEE_BUCKS,1,Tyler Ennis,ennisty01,2016
2432,0,1,0,1,0,2016-02-27,0,2.3,Location.HOME,1,0,1,0,Team.DETROIT_PISTONS,Outcome.LOSS,1,3,3,167,0,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2433,1,1,0,0,0,2016-03-04,1,0.3,Location.HOME,0,0,0,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,0,-6,0,434,0,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2434,2,5,2,1,0,2016-03-06,0,2.9,Location.HOME,1,1,0,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,0,-2,3,425,2,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2435,5,7,2,1,0,2016-03-09,0,5.6,Location.HOME,3,1,1,0,Team.MIAMI_HEAT,Outcome.WIN,2,6,8,1556,0,Team.MILWAUKEE_BUCKS,1,Tyler Ennis,ennisty01,2016
2436,1,6,1,2,0,2016-03-12,2,6.7,Location.HOME,4,1,1,0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,0,-4,10,502,0,Team.MILWAUKEE_BUCKS,2,Tyler Ennis,ennisty01,2016
2437,1,3,0,1,0,2016-03-13,1,0.9,Location.AWAY,1,0,0,0,Team.BROOKLYN_NETS,Outcome.WIN,1,-2,2,871,0,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2438,3,8,3,2,0,2016-03-15,3,7.5,Location.HOME,4,2,0,1,Team.TORONTO_RAPTORS,Outcome.LOSS,2,-13,10,1701,0,Team.MILWAUKEE_BUCKS,1,Tyler Ennis,ennisty01,2016
2439,3,10,1,0,0,2016-03-17,4,12.6,Location.HOME,6,1,0,1,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2,11,13,1400,1,Team.MILWAUKEE_BUCKS,0,Tyler Ennis,ennisty01,2016
2440,6,4,0,1,0,2016-03-20,2,7.0,Location.HOME,2,0,1,0,Team.UTAH_JAZZ,Outcome.LOSS,2,6,5,1187,2,Team.MILWAUKEE_BUCKS,2,Tyler Ennis,ennisty01,2016
2441,1,5,0,0,0,2016-03-21,1,1.5,Location.AWAY,2,0,0,0,Team.DETROIT_PISTONS,Outcome.LOSS,2,-4,4,667,1,Team.MILWAUKEE_BUCKS,1,Tyler Ennis,ennisty01,2016
2442,0,6,0,1,0,2016-03-23,2,0.4,Location.AWAY,2,0,1,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2,-3,5,899,0,Team.MILWAUKEE_BUCKS,1,Tyler Ennis,ennisty01,2016
2443,2,7,2,1,0,2016-03-25,0,3.1,Location.AWAY,3,1,0,2,Team.ATLANTA_HAWKS,Outcome.LOSS,4,-6,7,804,0,Team.MILWAUKEE_BUCKS,1,Tyler Ennis,ennisty01,2016
2444,12,10,0,4,0,2016-03-26,4,12.2,Location.HOME,4,0,1,0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,0,-2,9,1709,1,Team.MILWAUKEE_BUCKS,2,Tyler Ennis,ennisty01,2016
2445,0,7,2,2,0,2016-03-30,1,7.3,Location.HOME,4,2,0,3,Team.PHOENIX_SUNS,Outcome.WIN,2,-1,10,1363,0,Team.MILWAUKEE_BUCKS,1,Tyler Ennis,ennisty01,2016
2446,1,9,4,3,0,2016-04-01,1,11.2,Location.HOME,5,3,2,1,Team.ORLANDO_MAGIC,Outcome.WIN,2,-6,15,1531,2,Team.MILWAUKEE_BUCKS,2,Tyler Ennis,ennisty01,2016
2447,8,7,1,1,0,2016-04-03,4,6.9,Location.HOME,3,1,0,0,Team.CHICAGO_BULLS,Outcome.LOSS,3,-3,7,1846,2,Team.MILWAUKEE_BUCKS,4,Tyler Ennis,ennisty01,2016
2448,2,4,0,0,0,2016-04-05,4,3.4,Location.HOME,2,0,0,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,3,-15,4,1651,2,Team.MILWAUKEE_BUCKS,2,Tyler Ennis,ennisty01,2016
2449,11,11,4,1,0,2016-04-08,4,9.8,Location.AWAY,3,3,0,2,Team.BOSTON_CELTICS,Outcome.LOSS,4,0,9,2253,2,Team.MILWAUKEE_BUCKS,3,Tyler Ennis,ennisty01,2016
2450,4,5,0,2,0,2016-04-10,3,1.8,Location.AWAY,2,0,0,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,3,-8,4,2356,0,Team.MILWAUKEE_BUCKS,2,Tyler Ennis,ennisty01,2016
2451,2,6,0,0,0,2016-04-11,2,5.6,Location.AWAY,5,0,0,0,Team.ORLANDO_MAGIC,Outcome.LOSS,3,4,10,1416,0,Team.MILWAUKEE_BUCKS,3,Tyler Ennis,ennisty01,2016
2452,5,3,0,1,0,2016-04-13,2,7.0,Location.HOME,2,0,1,0,Team.INDIANA_PACERS,Outcome.LOSS,2,13,5,1754,3,Team.MILWAUKEE_BUCKS,3,Tyler Ennis,ennisty01,2016
2453,0,4,0,1,1,2015-10-28,5,8.9,Location.AWAY,3,0,1,1,Team.PHOENIX_SUNS,Outcome.WIN,1,5,7,1544,1,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2454,0,1,2,1,0,2015-10-29,3,1.5,Location.AWAY,0,2,0,1,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1,-16,2,1442,0,Team.DALLAS_MAVERICKS,1,Jeremy Evans,evansje01,2016
2455,0,0,0,0,0,2015-11-01,0,0.0,Location.AWAY,0,0,0,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,0,-6,0,59,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2456,0,1,0,1,0,2015-11-05,1,-0.4,Location.HOME,0,0,0,0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,0,3,0,575,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2457,0,1,2,0,1,2015-11-07,3,3.5,Location.HOME,1,1,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1,-6,3,784,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2458,0,3,3,0,0,2015-11-10,0,5.3,Location.AWAY,3,2,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1,4,8,741,0,Team.DALLAS_MAVERICKS,1,Jeremy Evans,evansje01,2016
2459,0,0,0,0,0,2015-11-11,1,-0.7,Location.HOME,0,0,0,0,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,0,-3,0,45,0,Team.DALLAS_MAVERICKS,1,Jeremy Evans,evansje01,2016
2460,1,4,0,0,1,2015-11-14,4,4.1,Location.AWAY,2,0,0,1,Team.HOUSTON_ROCKETS,Outcome.WIN,3,10,4,860,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2461,0,0,0,0,0,2015-11-16,0,-1.0,Location.AWAY,0,0,0,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,0,1,0,84,0,Team.DALLAS_MAVERICKS,1,Jeremy Evans,evansje01,2016
2462,0,0,0,0,0,2015-11-18,0,-1.4,Location.AWAY,0,0,0,0,Team.BOSTON_CELTICS,Outcome.WIN,1,-5,0,78,0,Team.DALLAS_MAVERICKS,1,Jeremy Evans,evansje01,2016
2463,0,0,0,0,0,2015-11-20,0,0.0,Location.HOME,0,0,0,0,Team.UTAH_JAZZ,Outcome.WIN,0,-3,0,17,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2464,0,1,0,1,1,2015-11-24,2,3.6,Location.AWAY,1,0,1,0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1,-3,3,261,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2465,0,0,2,0,0,2015-11-28,0,2.3,Location.HOME,0,2,0,1,Team.DENVER_NUGGETS,Outcome.WIN,1,-12,2,241,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2466,0,0,0,0,0,2015-11-30,0,0.0,Location.AWAY,0,0,0,0,Team.SACRAMENTO_KINGS,Outcome.LOSS,0,2,0,71,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2467,0,3,0,1,1,2015-12-06,4,10.1,Location.AWAY,3,0,1,3,Team.WASHINGTON_WIZARDS,Outcome.WIN,0,5,7,1227,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2468,0,2,0,0,1,2015-12-07,3,0.8,Location.AWAY,0,0,0,0,Team.NEW_YORK_KNICKS,Outcome.WIN,1,-6,0,440,1,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2469,0,0,0,0,0,2015-12-09,0,0.0,Location.HOME,0,0,0,0,Team.ATLANTA_HAWKS,Outcome.LOSS,0,0,0,2,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2470,0,0,0,0,0,2015-12-16,0,0.0,Location.AWAY,0,0,0,0,Team.INDIANA_PACERS,Outcome.LOSS,0,-8,0,344,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2471,0,0,0,0,0,2015-12-18,0,0.0,Location.HOME,0,0,0,0,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,0,-3,0,80,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2472,0,3,1,0,1,2015-12-22,0,5.0,Location.AWAY,3,0,0,0,Team.TORONTO_RAPTORS,Outcome.LOSS,1,12,6,351,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2473,0,0,0,0,0,2015-12-23,0,0.0,Location.AWAY,0,0,0,0,Team.BROOKLYN_NETS,Outcome.WIN,0,0,0,8,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2474,0,1,4,1,0,2015-12-30,2,2.5,Location.HOME,0,3,0,0,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,0,-2,3,323,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2475,0,1,0,1,0,2016-01-01,1,0.6,Location.AWAY,0,0,0,0,Team.MIAMI_HEAT,Outcome.LOSS,0,-5,0,380,1,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2476,1,6,2,1,0,2016-01-06,4,7.2,Location.AWAY,3,2,0,1,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1,16,8,1519,1,Team.DALLAS_MAVERICKS,1,Jeremy Evans,evansje01,2016
2477,0,7,0,5,0,2016-01-13,6,-3.9,Location.AWAY,0,0,0,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2,-10,0,1866,1,Team.DALLAS_MAVERICKS,1,Jeremy Evans,evansje01,2016
2478,0,3,2,1,2,2016-01-17,2,6.5,Location.AWAY,2,1,0,2,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,3,-4,5,550,1,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2479,0,4,3,0,0,2016-01-27,1,6.6,Location.AWAY,3,2,0,1,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1,-2,8,404,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2480,0,1,0,1,0,2016-02-01,1,-0.4,Location.AWAY,0,0,0,0,Team.ATLANTA_HAWKS,Outcome.LOSS,0,-4,0,165,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2481,0,1,0,0,0,2016-02-05,0,1.7,Location.HOME,1,0,0,0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,0,-2,2,432,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2482,0,1,0,1,0,2016-02-21,0,2.7,Location.HOME,1,0,1,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,0,0,3,192,0,Team.DALLAS_MAVERICKS,0,Jeremy Evans,evansje01,2016
2483,10,12,4,5,1,2015-12-01,3,23.4,Location.HOME,7,4,2,2,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,0,3,20,1878,0,Team.NEW_ORLEANS_PELICANS,1,Tyreke Evans,evansty01,2016
2484,8,9,8,1,1,2015-12-02,6,9.4,Location.AWAY,2,6,0,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,1,-9,10,1928,1,Team.NEW_ORLEANS_PELICANS,3,Tyreke Evans,evansty01,2016
2485,10,13,5,2,0,2015-12-04,6,10.4,Location.HOME,5,4,0,1,Team.CLEVELAND_CAVALIERS,Outcome.WIN,4,0,14,2113,0,Team.NEW_ORLEANS_PELICANS,4,Tyreke Evans,evansty01,2016
2486,3,5,0,0,0,2015-12-07,1,-5.2,Location.HOME,0,0,0,1,Team.BOSTON_CELTICS,Outcome.LOSS,2,-15,0,1053,1,Team.NEW_ORLEANS_PELICANS,5,Tyreke Evans,evansty01,2016
2487,4,18,4,6,0,2015-12-11,7,20.7,Location.HOME,10,2,5,0,Team.WASHINGTON_WIZARDS,Outcome.WIN,2,9,27,2017,2,Team.NEW_ORLEANS_PELICANS,3,Tyreke Evans,evansty01,2016
2488,8,22,0,6,0,2015-12-12,2,15.3,Location.AWAY,10,0,2,1,Team.CHICAGO_BULLS,Outcome.LOSS,3,-13,22,2162,0,Team.NEW_ORLEANS_PELICANS,1,Tyreke Evans,evansty01,2016
2489,5,15,5,2,1,2015-12-14,10,18.9,Location.AWAY,7,4,1,2,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,4,1,19,2303,4,Team.NEW_ORLEANS_PELICANS,3,Tyreke Evans,evansty01,2016
2490,5,12,2,4,0,2015-12-16,3,7.1,Location.AWAY,4,2,1,1,Team.UTAH_JAZZ,Outcome.WIN,3,9,11,2123,2,Team.NEW_ORLEANS_PELICANS,3,Tyreke Evans,evansty01,2016
2491,1,10,4,1,1,2015-12-18,3,7.0,Location.AWAY,4,4,0,1,Team.PHOENIX_SUNS,Outcome.LOSS,4,1,12,1466,2,Team.NEW_ORLEANS_PELICANS,3,Tyreke Evans,evansty01,2016
2492,10,13,8,2,1,2015-12-20,7,22.2,Location.AWAY,7,6,1,1,Team.DENVER_NUGGETS,Outcome.WIN,3,14,21,1968,1,Team.NEW_ORLEANS_PELICANS,2,Tyreke Evans,evansty01,2016
2493,9,14,8,6,0,2015-12-23,7,24.7,Location.HOME,7,8,2,1,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1,26,24,2121,2,Team.NEW_ORLEANS_PELICANS,3,Tyreke Evans,evansty01,2016
2494,7,9,2,1,0,2015-12-25,6,1.0,Location.AWAY,2,2,0,0,Team.MIAMI_HEAT,Outcome.LOSS,3,-1,6,2122,0,Team.NEW_ORLEANS_PELICANS,5,Tyreke Evans,evansty01,2016
2495,13,13,4,3,1,2015-12-26,4,11.3,Location.HOME,3,4,1,0,Team.HOUSTON_ROCKETS,Outcome.WIN,2,10,11,2430,2,Team.NEW_ORLEANS_PELICANS,4,Tyreke Evans,evansty01,2016
2496,8,12,2,2,0,2015-12-28,2,15.4,Location.AWAY,6,2,2,2,Team.ORLANDO_MAGIC,Outcome.LOSS,3,-19,16,1793,0,Team.NEW_ORLEANS_PELICANS,1,Tyreke Evans,evansty01,2016
2497,9,13,5,7,0,2015-12-31,6,11.6,Location.HOME,5,3,1,0,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,4,-6,14,2025,3,Team.NEW_ORLEANS_PELICANS,4,Tyreke Evans,evansty01,2016
2498,5,13,4,4,0,2016-01-06,9,13.9,Location.HOME,6,3,1,0,Team.DALLAS_MAVERICKS,Outcome.LOSS,3,3,16,2107,2,Team.NEW_ORLEANS_PELICANS,2,Tyreke Evans,evansty01,2016
2499,5,19,4,5,0,2016-01-08,7,22.1,Location.HOME,10,4,3,0,Team.INDIANA_PACERS,Outcome.LOSS,3,-5,27,2299,4,Team.NEW_ORLEANS_PELICANS,4,Tyreke Evans,evansty01,2016
2500,7,19,8,5,1,2016-01-10,4,18.4,Location.AWAY,9,6,2,3,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,5,0,26,2431,1,Team.NEW_ORLEANS_PELICANS,5,Tyreke Evans,evansty01,2016
2501,4,17,4,7,0,2016-01-12,5,10.2,Location.AWAY,8,2,3,0,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,4,-2,21,2046,1,Team.NEW_ORLEANS_PELICANS,5,Tyreke Evans,evansty01,2016
2502,3,3,0,2,0,2016-01-13,2,0.6,Location.AWAY,0,0,0,0,Team.SACRAMENTO_KINGS,Outcome.WIN,0,5,0,402,0,Team.NEW_ORLEANS_PELICANS,0,Tyreke Evans,evansty01,2016
2503,7,10,0,3,0,2016-01-15,2,10.3,Location.HOME,5,0,2,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,3,-4,12,1607,1,Team.NEW_ORLEANS_PELICANS,2,Tyreke Evans,evansty01,2016
2504,5,11,1,2,1,2016-01-19,2,8.4,Location.HOME,6,1,0,1,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2,-2,13,1255,0,Team.NEW_ORLEANS_PELICANS,4,Tyreke Evans,evansty01,2016
2505,10,14,4,3,0,2016-01-21,3,20.8,Location.HOME,8,4,2,1,Team.DETROIT_PISTONS,Outcome.WIN,3,16,22,1869,2,Team.NEW_ORLEANS_PELICANS,4,Tyreke Evans,evansty01,2016
2506,6,12,4,3,0,2016-01-23,1,5.8,Location.HOME,3,3,1,1,Team.MILWAUKEE_BUCKS,Outcome.WIN,2,-12,10,1442,1,Team.NEW_ORLEANS_PELICANS,2,Tyreke Evans,evansty01,2016
2507,2,6,3,3,0,2016-01-25,1,2.0,Location.HOME,2,0,1,1,Team.HOUSTON_ROCKETS,Outcome.LOSS,2,-23,5,960,0,Team.NEW_ORLEANS_PELICANS,0,Tyreke Evans,evansty01,2016
2508,1,10,2,0,1,2015-10-27,1,11.0,Location.HOME,6,1,0,3,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2,-7,13,1021,1,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
2509,1,9,4,0,2,2015-10-30,4,5.7,Location.AWAY,4,1,0,3,Team.HOUSTON_ROCKETS,Outcome.WIN,2,15,9,1482,0,Team.GOLDEN_STATE_WARRIORS,2,Festus Ezeli,ezelife01,2016
2510,1,2,6,0,1,2015-10-31,5,0.3,Location.AWAY,0,1,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,3,3,1,904,1,Team.GOLDEN_STATE_WARRIORS,0,Festus Ezeli,ezelife01,2016
2511,0,5,3,0,3,2015-11-02,7,13.6,Location.HOME,4,3,0,3,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2,37,11,1226,0,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
2512,2,8,1,0,2,2015-11-04,3,11.6,Location.HOME,6,0,0,1,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,3,-10,12,1371,0,Team.GOLDEN_STATE_WARRIORS,0,Festus Ezeli,ezelife01,2016
2513,2,7,4,0,2,2015-11-06,4,15.6,Location.HOME,7,2,0,3,Team.DENVER_NUGGETS,Outcome.WIN,4,4,16,1072,1,Team.GOLDEN_STATE_WARRIORS,3,Festus Ezeli,ezelife01,2016
2514,0,9,5,0,1,2015-11-07,8,9.4,Location.AWAY,3,4,0,4,Team.SACRAMENTO_KINGS,Outcome.WIN,0,-9,10,1302,0,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
2515,2,6,4,0,2,2015-11-09,1,5.8,Location.HOME,2,4,0,1,Team.DETROIT_PISTONS,Outcome.WIN,4,6,8,1388,0,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
2516,0,2,2,0,0,2015-11-11,3,2.3,Location.AWAY,1,1,0,2,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,4,11,3,1213,1,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
2517,3,6,0,0,0,2015-11-12,1,9.3,Location.AWAY,5,0,0,1,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,4,3,10,961,0,Team.GOLDEN_STATE_WARRIORS,0,Festus Ezeli,ezelife01,2016
2518,1,4,2,0,2,2015-11-14,4,3.8,Location.HOME,1,1,0,1,Team.BROOKLYN_NETS,Outcome.WIN,1,2,3,1090,0,Team.GOLDEN_STATE_WARRIORS,0,Festus Ezeli,ezelife01,2016
2519,1,4,4,0,4,2015-11-17,5,10.1,Location.HOME,3,2,0,1,Team.TORONTO_RAPTORS,Outcome.WIN,3,12,8,1334,2,Team.GOLDEN_STATE_WARRIORS,2,Festus Ezeli,ezelife01,2016
2520,3,2,4,0,2,2015-11-19,2,5.9,Location.AWAY,1,3,0,2,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,3,-6,5,1278,0,Team.GOLDEN_STATE_WARRIORS,2,Festus Ezeli,ezelife01,2016
2521,1,4,2,0,2,2015-11-20,4,10.6,Location.HOME,3,1,0,5,Team.CHICAGO_BULLS,Outcome.WIN,3,15,7,1403,0,Team.GOLDEN_STATE_WARRIORS,0,Festus Ezeli,ezelife01,2016
2522,0,7,4,0,1,2015-11-22,4,-0.2,Location.AWAY,1,2,0,2,Team.DENVER_NUGGETS,Outcome.WIN,3,5,4,742,0,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
2523,1,5,5,0,0,2015-11-24,5,7.9,Location.HOME,4,1,0,2,Team.LOS_ANGELES_LAKERS,Outcome.WIN,3,18,9,959,0,Team.GOLDEN_STATE_WARRIORS,0,Festus Ezeli,ezelife01,2016
2524,2,8,2,0,3,2015-11-27,5,6.4,Location.AWAY,3,0,0,4,Team.PHOENIX_SUNS,Outcome.WIN,3,4,6,994,0,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
2525,1,6,4,0,0,2015-11-28,7,11.8,Location.HOME,4,3,0,4,Team.SACRAMENTO_KINGS,Outcome.WIN,2,14,11,1079,0,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
2526,0,3,2,0,0,2015-11-30,5,8.1,Location.AWAY,3,2,0,1,Team.UTAH_JAZZ,Outcome.WIN,3,11,8,1423,0,Team.GOLDEN_STATE_WARRIORS,0,Festus Ezeli,ezelife01,2016
2527,0,7,3,0,0,2015-12-02,3,6.1,Location.AWAY,3,3,0,3,Team.CHARLOTTE_HORNETS,Outcome.WIN,3,8,9,970,0,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
2528,0,5,8,0,1,2015-12-05,6,8.4,Location.AWAY,2,4,0,4,Team.TORONTO_RAPTORS,Outcome.WIN,4,15,8,1626,1,Team.GOLDEN_STATE_WARRIORS,0,Festus Ezeli,ezelife01,2016
2529,1,7,5,0,4,2015-12-06,3,13.3,Location.AWAY,5,2,0,2,Team.BROOKLYN_NETS,Outcome.WIN,1,20,12,1175,0,Team.GOLDEN_STATE_WARRIORS,0,Festus Ezeli,ezelife01,2016
2530,0,8,4,0,0,2015-12-08,3,8.1,Location.AWAY,5,2,0,2,Team.INDIANA_PACERS,Outcome.WIN,2,-13,12,1092,0,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
2531,0,7,11,0,1,2015-12-11,8,10.8,Location.AWAY,3,6,0,4,Team.BOSTON_CELTICS,Outcome.WIN,1,5,12,1650,1,Team.GOLDEN_STATE_WARRIORS,2,Festus Ezeli,ezelife01,2016
2532,0,8,6,0,0,2015-12-12,2,11.8,Location.AWAY,5,3,0,6,Team.MILWAUKEE_BUCKS,Outcome.LOSS,3,-7,13,1227,2,Team.GOLDEN_STATE_WARRIORS,2,Festus Ezeli,ezelife01,2016
2533,0,7,2,0,0,2015-12-16,4,3.4,Location.HOME,3,1,0,1,Team.PHOENIX_SUNS,Outcome.WIN,1,-3,7,873,0,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
2534,2,8,6,0,0,2015-12-18,4,15.8,Location.HOME,6,2,0,6,Team.MILWAUKEE_BUCKS,Outcome.WIN,3,20,14,1614,2,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
2535,1,6,2,0,4,2015-12-23,3,5.9,Location.HOME,2,2,0,1,Team.UTAH_JAZZ,Outcome.WIN,2,1,6,904,1,Team.GOLDEN_STATE_WARRIORS,2,Festus Ezeli,ezelife01,2016
2536,0,4,2,0,2,2015-12-25,4,0.4,Location.HOME,1,1,0,0,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1,-5,3,1049,0,Team.GOLDEN_STATE_WARRIORS,2,Festus Ezeli,ezelife01,2016
2537,1,4,2,0,0,2015-12-28,2,2.9,Location.HOME,2,1,0,0,Team.SACRAMENTO_KINGS,Outcome.WIN,0,-3,5,700,0,Team.GOLDEN_STATE_WARRIORS,1,Festus Ezeli,ezelife01,2016
