Unnamed: 0,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,date,defensive_rebounds,game_score,location,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,opponent,outcome,personal_fouls,plus_minus,points_scored,seconds_played,steals,team,turnovers,name,slug,season_end_year,starter,salary
5158,3,12,13,0,1,2015-04-03,2,14.2,Location.HOME,6,10,0,0,Team.ORLANDO_MAGIC,Outcome.LOSS,0,-13,22,2240,1,Team.MINNESOTA_TIMBERWOLVES,5,Andrew Wiggins,wiggian01,2015,1.0,6800
5159,0,20,5,1,0,2015-04-07,4,15.4,Location.AWAY,11,4,0,4,Team.SACRAMENTO_KINGS,Outcome.LOSS,4,13,26,2352,0,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6800
5160,4,22,15,1,0,2015-04-08,5,19.1,Location.AWAY,9,11,0,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2,-25,29,2463,0,Team.MINNESOTA_TIMBERWOLVES,0,Andrew Wiggins,wiggian01,2015,1.0,6800
5161,6,15,16,0,0,2015-04-10,6,28.3,Location.AWAY,7,15,0,4,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1,-3,29,2525,2,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,6800
5162,9,16,3,2,1,2015-04-11,5,13.6,Location.AWAY,7,2,1,1,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2,-6,17,2636,3,Team.MINNESOTA_TIMBERWOLVES,6,Andrew Wiggins,wiggian01,2015,1.0,6800
5163,2,16,8,2,1,2015-04-13,3,7.3,Location.HOME,5,5,0,3,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1,-15,15,2659,0,Team.MINNESOTA_TIMBERWOLVES,2,Andrew Wiggins,wiggian01,2015,1.0,7000
5164,3,12,13,2,2,2015-04-15,4,19.5,Location.HOME,6,11,0,2,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2,-32,23,2261,1,Team.MINNESOTA_TIMBERWOLVES,3,Andrew Wiggins,wiggian01,2015,1.0,7000
5165,2,3,0,2,0,2014-12-03,0,2.7,Location.HOME,1,0,1,0,Team.ORLANDO_MAGIC,Outcome.WIN,0,-1,3,344,0,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5166,0,1,0,1,0,2014-12-06,0,2.7,Location.HOME,1,0,1,0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,0,-3,3,184,0,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5167,0,1,0,1,0,2014-12-12,1,3.0,Location.AWAY,1,0,1,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,0,3,3,129,0,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5168,0,4,0,1,0,2015-01-07,0,-0.4,Location.HOME,1,0,0,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,0,-11,2,361,0,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5169,0,4,0,1,0,2015-01-22,0,0.6,Location.HOME,2,0,0,0,Team.BROOKLYN_NETS,Outcome.WIN,1,-3,4,602,0,Team.LOS_ANGELES_CLIPPERS,1,C.J. Wilcox,wilcocj01,2015,0.0,3000
5170,0,1,0,0,0,2015-01-25,1,0.6,Location.AWAY,0,0,0,0,Team.PHOENIX_SUNS,Outcome.WIN,0,2,0,115,1,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5171,0,1,0,0,0,2015-01-31,0,-0.7,Location.AWAY,0,0,0,0,Team.SAN_ANTONIO_SPURS,Outcome.WIN,0,0,0,148,0,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5172,1,6,1,5,0,2015-02-05,1,4.2,Location.AWAY,2,1,1,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1,16,6,1008,1,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5173,0,0,0,0,0,2015-02-06,0,0.0,Location.AWAY,0,0,0,0,Team.TORONTO_RAPTORS,Outcome.LOSS,0,4,0,188,0,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5174,1,4,1,1,0,2015-02-08,0,7.1,Location.AWAY,4,1,1,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1,5,10,560,0,Team.LOS_ANGELES_CLIPPERS,2,C.J. Wilcox,wilcocj01,2015,0.0,3000
5175,0,0,0,0,0,2015-02-09,0,0.0,Location.AWAY,0,0,0,0,Team.DALLAS_MAVERICKS,Outcome.WIN,0,-2,0,51,0,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5176,2,4,0,2,0,2015-02-21,1,2.2,Location.HOME,2,0,0,1,Team.SACRAMENTO_KINGS,Outcome.WIN,3,-5,4,720,0,Team.LOS_ANGELES_CLIPPERS,1,C.J. Wilcox,wilcocj01,2015,0.0,3000
5177,0,0,0,0,0,2015-02-27,0,0.0,Location.AWAY,0,0,0,0,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,0,0,0,43,0,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5178,0,0,0,0,0,2015-03-02,0,0.0,Location.AWAY,0,0,0,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,0,-2,0,71,0,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5179,1,0,0,0,0,2015-03-08,0,0.7,Location.AWAY,0,0,0,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,0,3,0,174,0,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5180,0,1,0,0,0,2015-03-09,0,-1.7,Location.HOME,0,0,0,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,0,-6,0,123,0,Team.LOS_ANGELES_CLIPPERS,1,C.J. Wilcox,wilcocj01,2015,0.0,3000
5181,0,0,0,0,0,2015-03-11,0,-1.0,Location.AWAY,0,0,0,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,0,-4,0,96,0,Team.LOS_ANGELES_CLIPPERS,1,C.J. Wilcox,wilcocj01,2015,0.0,3000
5182,0,1,0,0,0,2015-03-13,0,-0.7,Location.AWAY,0,0,0,0,Team.DALLAS_MAVERICKS,Outcome.LOSS,0,-2,0,97,0,Team.LOS_ANGELES_CLIPPERS,0,C.J. Wilcox,wilcocj01,2015,0.0,3000
5183,0,4,0,3,1,2015-03-25,0,3.3,Location.AWAY,2,0,2,0,Team.NEW_YORK_KNICKS,Outcome.WIN,1,-3,6,452,1,Team.LOS_ANGELES_CLIPPERS,2,C.J. Wilcox,wilcocj01,2015,0.0,3000
5184,1,1,0,0,0,2015-03-27,0,-1.0,Location.AWAY,0,0,0,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,0,-2,0,321,0,Team.LOS_ANGELES_CLIPPERS,1,C.J. Wilcox,wilcocj01,2015,0.0,3000
5185,0,2,0,2,0,2015-03-29,2,-1.8,Location.AWAY,0,0,0,0,Team.BOSTON_CELTICS,Outcome.WIN,0,-8,0,247,0,Team.LOS_ANGELES_CLIPPERS,1,C.J. Wilcox,wilcocj01,2015,0.0,3000
5186,8,16,7,3,1,2014-10-29,3,15.0,Location.AWAY,6,7,0,0,Team.BOSTON_CELTICS,Outcome.LOSS,1,-16,19,2343,2,Team.BROOKLYN_NETS,4,Deron Williams,willide01,2015,1.0,7300
5187,6,19,0,5,1,2014-11-01,1,8.8,Location.AWAY,7,0,1,1,Team.DETROIT_PISTONS,Outcome.WIN,4,11,15,2445,0,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,1.0,7400
5188,9,8,8,4,0,2014-11-03,3,18.8,Location.HOME,4,8,1,0,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1,29,17,2206,1,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,7000
5189,6,16,1,6,1,2014-11-05,2,10.9,Location.HOME,8,0,3,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,3,-18,19,2352,0,Team.BROOKLYN_NETS,4,Deron Williams,willide01,2015,1.0,7300
5190,6,15,10,3,0,2014-11-07,1,23.0,Location.HOME,10,7,2,0,Team.NEW_YORK_KNICKS,Outcome.WIN,2,19,29,1958,1,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,7400
5191,7,12,4,1,0,2014-11-09,4,17.3,Location.HOME,7,4,0,0,Team.ORLANDO_MAGIC,Outcome.WIN,3,6,18,2443,2,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,7700
5192,5,10,2,5,0,2014-11-12,4,8.1,Location.AWAY,5,2,2,0,Team.PHOENIX_SUNS,Outcome.LOSS,4,-7,14,2032,1,Team.BROOKLYN_NETS,5,Deron Williams,willide01,2015,1.0,7700
5193,5,14,2,3,0,2014-11-13,4,13.5,Location.AWAY,7,2,2,0,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,3,-12,18,1981,2,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,7600
5194,6,15,6,4,0,2014-11-15,2,12.9,Location.AWAY,6,6,1,0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2,-5,19,2228,0,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,7600
5195,7,13,5,8,1,2014-11-17,4,13.0,Location.HOME,4,4,2,1,Team.MIAMI_HEAT,Outcome.LOSS,4,-9,14,2084,4,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,7200
5196,7,14,2,7,0,2014-11-19,4,13.8,Location.HOME,7,1,3,1,Team.MILWAUKEE_BUCKS,Outcome.LOSS,4,-1,18,3142,2,Team.BROOKLYN_NETS,4,Deron Williams,willide01,2015,1.0,7400
5197,4,11,7,3,0,2014-11-21,2,12.6,Location.AWAY,4,7,2,3,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,2,-3,17,1886,1,Team.BROOKLYN_NETS,4,Deron Williams,willide01,2015,1.0,7600
5198,7,21,2,4,2,2014-11-22,4,19.3,Location.AWAY,10,2,2,1,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,3,-5,24,2207,2,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,7500
5199,10,10,7,5,1,2014-11-26,7,18.5,Location.AWAY,4,7,2,1,Team.PHILADELPHIA_76ERS,Outcome.WIN,4,9,17,2227,2,Team.BROOKLYN_NETS,4,Deron Williams,willide01,2015,1.0,7600
5200,3,12,4,1,0,2014-11-30,1,4.2,Location.HOME,3,4,0,0,Team.CHICAGO_BULLS,Outcome.LOSS,0,-20,10,2059,1,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,7800
5201,5,12,3,8,0,2014-12-02,5,17.2,Location.AWAY,6,2,5,0,Team.NEW_YORK_KNICKS,Outcome.WIN,1,9,19,2126,0,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,1.0,8000
5202,9,15,4,5,0,2014-12-03,3,12.9,Location.HOME,6,3,2,0,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2,5,17,2349,0,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,8100
5203,2,8,0,3,1,2014-12-05,1,3.4,Location.HOME,3,0,2,0,Team.ATLANTA_HAWKS,Outcome.LOSS,4,-9,8,1404,0,Team.BROOKLYN_NETS,1,Deron Williams,willide01,2015,1.0,8000
5204,11,14,6,4,0,2014-12-08,2,9.3,Location.HOME,3,6,1,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1,-18,13,2128,0,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,8200
5205,5,15,7,1,0,2014-12-10,2,11.0,Location.AWAY,5,6,1,0,Team.CHICAGO_BULLS,Outcome.LOSS,3,-20,17,1933,2,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,8200
5206,10,8,4,5,0,2014-12-12,3,6.2,Location.HOME,0,3,0,1,Team.PHILADELPHIA_76ERS,Outcome.WIN,1,8,3,1748,3,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,8200
5207,10,11,7,4,0,2014-12-13,2,16.7,Location.AWAY,4,7,3,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,2,24,18,1579,0,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,7900
5208,11,12,7,5,0,2014-12-16,1,15.4,Location.HOME,4,6,1,0,Team.MIAMI_HEAT,Outcome.LOSS,1,3,15,2313,2,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,7500
5209,7,15,1,5,0,2014-12-17,0,2.9,Location.AWAY,5,0,1,3,Team.TORONTO_RAPTORS,Outcome.LOSS,3,-10,11,1968,0,Team.BROOKLYN_NETS,5,Deron Williams,willide01,2015,1.0,7700
5210,5,2,2,0,0,2014-12-19,0,2.3,Location.AWAY,0,1,0,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1,5,1,610,0,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,1.0,7900
5211,4,6,6,2,0,2014-12-26,3,6.8,Location.AWAY,2,4,0,1,Team.BOSTON_CELTICS,Outcome.WIN,1,6,8,1253,0,Team.BROOKLYN_NETS,1,Deron Williams,willide01,2015,0.0,7200
5212,3,7,3,1,0,2014-12-27,1,0.7,Location.HOME,2,2,1,0,Team.INDIANA_PACERS,Outcome.LOSS,3,-20,7,1173,0,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,0.0,7100
5213,3,6,2,2,0,2014-12-29,0,4.7,Location.HOME,2,2,0,0,Team.SACRAMENTO_KINGS,Outcome.WIN,0,0,6,1012,0,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,0.0,6500
5214,4,8,5,1,1,2014-12-30,4,5.3,Location.AWAY,1,4,0,2,Team.CHICAGO_BULLS,Outcome.WIN,3,27,6,1230,3,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,0.0,6000
5215,7,10,4,3,0,2015-01-02,2,14.7,Location.AWAY,5,3,3,0,Team.ORLANDO_MAGIC,Outcome.WIN,1,-2,16,1748,0,Team.BROOKLYN_NETS,1,Deron Williams,willide01,2015,0.0,5900
5216,8,10,2,2,0,2015-01-04,6,15.6,Location.AWAY,5,2,1,0,Team.MIAMI_HEAT,Outcome.LOSS,2,1,13,1564,1,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,0.0,5800
5217,0,1,0,0,0,2015-01-07,1,-1.4,Location.HOME,0,0,0,0,Team.BOSTON_CELTICS,Outcome.LOSS,0,-4,0,247,0,Team.BROOKLYN_NETS,1,Deron Williams,willide01,2015,0.0,5800
5218,3,8,2,5,0,2015-02-02,3,8.8,Location.HOME,5,2,3,0,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,4,12,15,1747,0,Team.BROOKLYN_NETS,4,Deron Williams,willide01,2015,0.0,5500
5219,6,12,4,2,0,2015-02-04,3,8.5,Location.AWAY,4,3,0,0,Team.TORONTO_RAPTORS,Outcome.WIN,1,5,11,1968,0,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,0.0,5100
5220,6,9,4,2,1,2015-02-06,3,2.0,Location.HOME,2,1,0,1,Team.NEW_YORK_KNICKS,Outcome.WIN,2,-6,5,1551,0,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,0.0,5100
5221,7,8,6,2,0,2015-02-07,4,4.9,Location.AWAY,0,3,0,0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1,-10,3,1748,3,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,0.0,5100
5222,4,5,0,3,1,2015-02-09,2,-3.8,Location.AWAY,0,0,0,0,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1,-7,0,1351,0,Team.BROOKLYN_NETS,4,Deron Williams,willide01,2015,0.0,5100
5223,4,9,2,3,0,2015-02-10,1,5.0,Location.AWAY,4,1,1,0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,5,-8,10,1716,1,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,0.0,5000
5224,15,14,0,2,1,2015-02-20,4,13.6,Location.AWAY,6,0,0,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1,8,12,2382,2,Team.BROOKLYN_NETS,5,Deron Williams,willide01,2015,1.0,5000
5225,12,15,4,2,0,2015-02-23,5,17.0,Location.AWAY,6,4,0,0,Team.DENVER_NUGGETS,Outcome.WIN,2,18,16,1992,1,Team.BROOKLYN_NETS,1,Deron Williams,willide01,2015,1.0,5800
5226,6,14,4,3,0,2015-02-25,1,0.9,Location.AWAY,4,2,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,4,-6,10,2025,0,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,6700
5227,3,15,3,3,0,2015-02-27,5,11.7,Location.AWAY,6,3,0,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,2,-10,15,2060,3,Team.BROOKLYN_NETS,1,Deron Williams,willide01,2015,1.0,6400
5228,2,13,4,6,0,2015-02-28,6,19.1,Location.AWAY,8,3,4,0,Team.DALLAS_MAVERICKS,Outcome.WIN,2,24,23,2108,1,Team.BROOKLYN_NETS,1,Deron Williams,willide01,2015,1.0,6400
5229,4,19,2,7,0,2015-03-02,4,12.5,Location.HOME,8,2,4,0,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,1,5,22,2061,1,Team.BROOKLYN_NETS,4,Deron Williams,willide01,2015,1.0,6600
5230,6,9,6,4,0,2015-03-04,1,7.4,Location.HOME,3,5,1,0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,4,-21,12,1620,0,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,6600
5231,9,16,6,5,0,2015-03-06,3,0.0,Location.HOME,2,4,1,0,Team.PHOENIX_SUNS,Outcome.LOSS,5,-7,9,2665,1,Team.BROOKLYN_NETS,4,Deron Williams,willide01,2015,1.0,6400
5232,4,5,2,1,0,2015-03-08,4,4.8,Location.HOME,2,1,1,1,Team.UTAH_JAZZ,Outcome.LOSS,2,-2,6,1829,1,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,6200
5233,4,10,4,2,1,2015-03-10,1,9.6,Location.HOME,3,4,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1,-7,10,1552,2,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,1.0,5800
5234,4,10,3,4,0,2015-03-11,4,11.4,Location.AWAY,6,3,3,0,Team.MIAMI_HEAT,Outcome.LOSS,5,-2,18,1907,2,Team.BROOKLYN_NETS,6,Deron Williams,willide01,2015,1.0,5800
5235,5,7,6,2,0,2015-03-14,2,6.4,Location.AWAY,3,4,0,0,Team.PHILADELPHIA_76ERS,Outcome.WIN,3,7,10,1537,0,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,5800
5236,7,9,2,2,0,2015-03-16,1,7.7,Location.AWAY,3,2,0,0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1,24,8,1344,1,Team.BROOKLYN_NETS,1,Deron Williams,willide01,2015,1.0,6000
5237,6,15,5,5,0,2015-03-18,2,13.9,Location.AWAY,7,5,1,0,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,3,-15,20,1701,1,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,5700
5238,5,6,3,2,0,2015-03-20,1,3.1,Location.HOME,1,2,0,1,Team.MILWAUKEE_BUCKS,Outcome.WIN,3,-20,4,1321,0,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,1.0,5600
5239,6,15,2,4,0,2015-03-21,1,13.6,Location.AWAY,7,1,2,0,Team.INDIANA_PACERS,Outcome.WIN,2,-8,17,1413,1,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,1.0,5600
5240,10,6,6,2,1,2015-03-23,8,15.2,Location.HOME,2,6,0,1,Team.BOSTON_CELTICS,Outcome.LOSS,3,-8,10,2066,2,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,5500
5241,14,9,5,2,0,2015-03-25,7,12.4,Location.AWAY,2,5,1,0,Team.CHARLOTTE_HORNETS,Outcome.WIN,5,3,10,1840,0,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,5600
5242,5,6,0,2,0,2015-03-27,4,2.6,Location.HOME,2,0,1,1,Team.CLEVELAND_CAVALIERS,Outcome.WIN,1,-2,5,1349,1,Team.BROOKLYN_NETS,5,Deron Williams,willide01,2015,1.0,5600
5243,9,13,2,4,0,2015-03-29,1,12.1,Location.HOME,5,2,1,0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1,16,13,2017,3,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,5800
5244,8,6,3,1,0,2015-03-31,6,15.4,Location.HOME,4,2,1,0,Team.INDIANA_PACERS,Outcome.WIN,5,11,11,1817,2,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,1.0,5800
5245,7,21,0,7,0,2015-04-01,5,23.1,Location.AWAY,11,0,4,2,Team.NEW_YORK_KNICKS,Outcome.WIN,1,20,26,2053,1,Team.BROOKLYN_NETS,1,Deron Williams,willide01,2015,1.0,5800
5246,11,18,4,7,0,2015-04-03,1,26.6,Location.HOME,11,4,5,0,Team.TORONTO_RAPTORS,Outcome.WIN,3,16,31,2298,0,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,6100
5247,5,8,2,4,0,2015-04-04,4,7.5,Location.AWAY,3,2,2,0,Team.ATLANTA_HAWKS,Outcome.LOSS,2,-14,10,1518,0,Team.BROOKLYN_NETS,2,Deron Williams,willide01,2015,1.0,6300
5248,10,18,4,5,0,2015-04-06,4,23.4,Location.HOME,8,4,4,2,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2,6,24,2202,0,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,1.0,6600
5249,13,10,2,5,0,2015-04-08,4,9.1,Location.HOME,4,1,1,0,Team.ATLANTA_HAWKS,Outcome.LOSS,1,0,10,2136,0,Team.BROOKLYN_NETS,5,Deron Williams,willide01,2015,1.0,6800
5250,9,11,2,4,0,2015-04-10,5,8.9,Location.HOME,3,1,2,2,Team.WASHINGTON_WIZARDS,Outcome.WIN,1,7,9,1846,1,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,7000
5251,7,11,2,4,0,2015-04-12,5,0.9,Location.AWAY,1,2,0,2,Team.MILWAUKEE_BUCKS,Outcome.LOSS,4,-15,4,1963,1,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,7100
5252,5,13,3,1,2,2015-04-13,6,7.7,Location.HOME,3,3,0,1,Team.CHICAGO_BULLS,Outcome.LOSS,2,-17,9,1986,0,Team.BROOKLYN_NETS,0,Deron Williams,willide01,2015,1.0,7100
5253,7,12,2,5,1,2015-04-15,5,6.5,Location.HOME,4,2,0,0,Team.ORLANDO_MAGIC,Outcome.WIN,2,6,10,2175,0,Team.BROOKLYN_NETS,3,Deron Williams,willide01,2015,1.0,6900
5254,0,4,0,2,0,2014-10-29,1,0.8,Location.HOME,1,0,0,1,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2,-16,2,762,1,Team.SACRAMENTO_KINGS,0,Derrick Williams,willide02,2015,0.0,3800
5255,0,0,2,0,1,2014-11-02,0,0.3,Location.AWAY,0,1,0,0,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,0,-6,1,227,0,Team.SACRAMENTO_KINGS,1,Derrick Williams,willide02,2015,0.0,3000
5256,1,4,4,1,0,2014-11-03,3,4.1,Location.AWAY,1,3,0,1,Team.DENVER_NUGGETS,Outcome.WIN,1,1,5,624,1,Team.SACRAMENTO_KINGS,1,Derrick Williams,willide02,2015,0.0,3000
5257,1,0,0,0,0,2014-11-05,0,-1.1,Location.HOME,0,0,0,0,Team.DENVER_NUGGETS,Outcome.WIN,2,-6,0,348,0,Team.SACRAMENTO_KINGS,1,Derrick Williams,willide02,2015,0.0,3000
5258,0,0,0,0,0,2014-11-07,0,0.0,Location.AWAY,0,0,0,0,Team.PHOENIX_SUNS,Outcome.WIN,0,0,0,6,0,Team.SACRAMENTO_KINGS,0,Derrick Williams,willide02,2015,0.0,3000
5259,0,1,0,0,0,2014-11-11,0,-1.9,Location.AWAY,0,0,0,0,Team.DALLAS_MAVERICKS,Outcome.LOSS,3,-4,0,39,0,Team.SACRAMENTO_KINGS,0,Derrick Williams,willide02,2015,0.0,3000
5260,0,2,2,1,0,2014-11-15,0,1.6,Location.HOME,1,1,0,0,Team.SAN_ANTONIO_SPURS,Outcome.WIN,0,-8,3,296,0,Team.SACRAMENTO_KINGS,0,Derrick Williams,willide02,2015,0.0,3000
5261,2,9,4,0,0,2014-11-20,2,6.5,Location.HOME,4,2,0,0,Team.CHICAGO_BULLS,Outcome.WIN,0,11,10,1335,0,Team.SACRAMENTO_KINGS,0,Derrick Williams,willide02,2015,0.0,3000
5262,0,7,4,2,0,2014-11-22,5,7.1,Location.AWAY,4,3,1,1,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1,-2,12,1815,0,Team.SACRAMENTO_KINGS,3,Derrick Williams,willide02,2015,0.0,3000
5263,0,5,0,1,0,2014-11-25,2,-3.3,Location.AWAY,0,0,0,0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1,-3,0,1000,0,Team.SACRAMENTO_KINGS,0,Derrick Williams,willide02,2015,0.0,3300
5264,0,2,5,1,0,2014-11-26,0,3.2,Location.AWAY,2,2,1,0,Team.HOUSTON_ROCKETS,Outcome.LOSS,0,-10,7,590,0,Team.SACRAMENTO_KINGS,2,Derrick Williams,willide02,2015,0.0,3800
5265,0,6,2,2,0,2014-11-28,3,6.8,Location.AWAY,3,2,1,1,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2,-2,9,1022,0,Team.SACRAMENTO_KINGS,0,Derrick Williams,willide02,2015,0.0,3800
5266,0,12,3,3,0,2014-12-02,1,13.6,Location.HOME,8,1,1,3,Team.TORONTO_RAPTORS,Outcome.LOSS,2,6,18,863,0,Team.SACRAMENTO_KINGS,0,Derrick Williams,willide02,2015,0.0,3800
5267,0,0,0,0,0,2014-12-05,0,0.0,Location.HOME,0,0,0,0,Team.INDIANA_PACERS,Outcome.WIN,0,0,0,3,0,Team.SACRAMENTO_KINGS,0,Derrick Williams,willide02,2015,0.0,3800
5268,0,8,1,1,0,2014-12-06,1,9.7,Location.HOME,6,1,1,0,Team.ORLANDO_MAGIC,Outcome.LOSS,1,6,14,1013,0,Team.SACRAMENTO_KINGS,1,Derrick Williams,willide02,2015,0.0,3700
5269,0,7,0,1,0,2014-12-08,0,3.0,Location.HOME,3,0,1,1,Team.UTAH_JAZZ,Outcome.WIN,0,4,7,877,0,Team.SACRAMENTO_KINGS,1,Derrick Williams,willide02,2015,0.0,3600
5270,0,4,6,1,0,2014-12-09,3,0.9,Location.AWAY,2,2,0,0,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1,-11,6,1271,1,Team.SACRAMENTO_KINGS,3,Derrick Williams,willide02,2015,0.0,3500
